Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
sassy-maid,,,,,,,,Large,,,,,,,shopify,3,deny,manual,37.4925,49.99,True,,809801724517,,,,,,,,,,,,,,,,,,,,,,
sassy-maid,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,37.4925,49.99,True,,809801724524,,,,,,,,,,,,,,,,,,,,,,
sassy-maid,,,,,,,,Small,,,,,,,shopify,2,deny,manual,37.4925,49.99,True,,809801724531,,,,,,,,,,,,,,,,,,,,,,
sassy-pirate-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168250087,,,,,,,,,,,,,,,,,,,,,,
sassy-pirate-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168050083,,,,,,,,,,,,,,,,,,,,,,
sassy-sequin-flapper-m/l,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.4925,29.99,True,,721773718748,,,,,,,,,,,,,,,,,,,,,,
sassy-sequin-flapper-xs/s,,,,,,,,Xs/S,,,,,,,shopify,2,deny,manual,22.4925,29.99,True,,721773718717,,,,,,,,,,,,,,,,,,,,,,
savanna-zebra,Woman's Savanna Zebra Costume,,Leg Avenue Inc.,Costumes,"savanna, zebra, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461526,,,,,,,,,,,,,,,,,,,,,,
savanna-zebra,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461519,,,,,,,,,,,,,,,,,,,,,,
savanna-zebra,,,,,,,,Small,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461502,,,,,,,,,,,,,,,,,,,,,,
sergeant-sexy-adult,Woman's Sergeant Sexy Adult Costume,,Leg Avenue Inc.,Costumes,"sergeant, sexy, lg, adult, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718463797,,,,,,,,,,,,,,,,,,,,,,
sergeant-sexy-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718463780,,,,,,,,,,,,,,,,,,,,,,
sergeant-sexy-adult,,,,,,,,S/P,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718463773,,,,,,,,,,,,,,,,,,,,,,
sexecutioner-adult,Woman's Sexecutioner Adult Costume,,Forum Novelties Inc,Costumes,"sexecutioner, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,721773670022,,,,,,,,,,,,,,,,,,,,,,
sexy-soul-stealer-m/l,Woman's Sexy Soul Stealer M/L Costume,,Leg Avenue Inc.,Costumes,"sexy, soul, stealer, m/l, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,35.24,46.99,True,,714718507064,,,,,,,,,,,,,,,,,,,,,,
sexy-soul-stealer-sm/med,,,,,,,,Small,,,,,,,shopify,1,deny,manual,35.24,46.99,True,,714718507057,,,,,,,,,,,,,,,,,,,,,,
sexy-stars-&-stripes-adult,,,,,,,,Std,,,,,,,shopify,1,deny,manual,29.9925,39.99,True,,721773687341,,,,,,,,,,,,,,,,,,,,,,
shimmy-mini-m/l,Woman's Shimmy Mini M/L Costume,,Forum Novelties Inc,Costumes,"shimmy, mini, m/l, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,32.25,42.99,True,,721773747571,,,,,,,,,,,,,,,,,,,,,,
shimmy-mini-xs/s,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,32.25,42.99,True,,721773747564,,,,,,,,,,,,,,,,,,,,,,
shipmate-cutie-xx,Woman's Shipmate Cutie XX Costume,,Leg Avenue Inc.,Costumes,"shipmate, cutie, 1x-2x, blue, costumes, ",,Size,Medium,Color,BLUE,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718410340,,,,,,,,,,,,,,,,,,,,,,
shipmate-cutie-m/l,,,,,,,,Medium,,BLUE,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718382081,,,,,,,,,,,,,,,,,,,,,,
shipmate-cutie-s/m,,,,,,,,Medium,,BLUE,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718382074,,,,,,,,,,,,,,,,,,,,,,
shipmate-cutie,,,,,,,,Medium,,BLUE,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718382050,,,,,,,,,,,,,,,,,,,,,,
showstopper,Woman's Showstopper Costume,,Leg Avenue Inc.,Costumes,"showstopper, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718436210,,,,,,,,,,,,,,,,,,,,,,
showstopper,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718436203,,,,,,,,,,,,,,,,,,,,,,
showstopper,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718436197,,,,,,,,,,,,,,,,,,,,,,
sister-adult,Woman's Sister Adult Costume,,Amscan,Costumes,"sister, adult, costumes, ",,,Sister,,,,,,,shopify,1,deny,manual,14.9925,19.99,True,,809801702713,,,,,,,,,,,,,,,,,,,,,,
skull-dress-m/l,Woman's Skull Dress M/L Costume,,Forum Novelties Inc,Costumes,"skull, dress, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,721773734830,,,,,,,,,,,,,,,,,,,,,,
skull-dress-xs/s,,,,,,,,Xs/S,,,,,,,shopify,1,deny,manual,22.4925,29.99,True,,721773734823,,,,,,,,,,,,,,,,,,,,,,
slip-dress,Woman's Slip Dress Costume,,Forum Novelties Inc,Costumes,"slip, dress, red, costumes, ",,,Std,Color,RED,,,,,shopify,1,deny,manual,18.7425,24.99,True,,721773663475,,,,,,,,,,,,,,,,,,,,,,
snflwr-scarecrow-m/l,Woman's Snflwr Scarecrow M/L Costume,,Leg Avenue Inc.,Costumes,"snflwr, scarecrow, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,56.2425,74.99,True,,714718434971,,,,,,,,,,,,,,,,,,,,,,
snflwr-scarecrow-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,56.2425,74.99,True,,714718434964,,,,,,,,,,,,,,,,,,,,,,
snow-angel-adult,Woman's Snow Angel Adult Costume,,Rubie's Costume Co.,Costumes,"snow, angel, , adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,26.2425,34.99,True,,82686550048,,,,,,,,,,,,,,,,,,,,,,
snow-angel-adult,,,,,,,,Snow Angel,,,,,,,shopify,0,deny,manual,26.2425,34.99,True,,82686150804,,,,,,,,,,,,,,,,,,,,,,
snow-leopard-m/l-adult,Woman's Snow Leopard M/L Adult Costume,,Fun World,Costumes,"snow, leopard, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,3,deny,manual,34.99,54.99,True,,71765052573,,,,,,,,,,,,,,,,,,,,,,
snow-leopard-s/m-adult,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,34.99,54.99,True,,71765052566,,,,,,,,,,,,,,,,,,,,,,
snow-white,Woman's Snow White  Costume,,Disguise Inc.,Costumes,"snow, white, 12-14, costumes, ",,,,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,32692049104,,,,,,,,,,,,,,,,,,,,,,
snow-white,,,,,,,,,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,32692049142,,,,,,,,,,,,,,,,,,,,,,
snowy-polar-bear-m/l,Woman's Snowy Polar Bear M/L Costume,,Leg Avenue Inc.,Costumes,"snowy, polar, bear, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461465,,,,,,,,,,,,,,,,,,,,,,
snowy-polar-bear-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461458,,,,,,,,,,,,,,,,,,,,,,
sock-hop-sweetie-lrg,Woman's Sock Hop Sweetie Lrg Costume,,Amscan,Costumes,"sock, hop, sweetie, lrg, costumes, ",,,Sock Hop Lrg,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,809801713269,,,,,,,,,,,,,,,,,,,,,,
sock-hop-sweetie,,,,,,,,Medium,,,,,,,shopify,6,deny,manual,29.9925,39.99,True,,809801713252,,,,,,,,,,,,,,,,,,,,,,
spider-web-dress-m/l,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.4925,29.99,True,,721773734854,,,,,,,,,,,,,,,,,,,,,,
spider-web-dress-xs/s,,,,,,,,Xs/S,,,,,,,shopify,2,deny,manual,22.4925,29.99,True,,721773734847,,,,,,,,,,,,,,,,,,,,,,
spidergirl-tank-dress,,,,,,,,Large,,,,,,,shopify,1,deny,manual,17.24,22.99,True,,883028008797,,,,,,,,,,,,,,,,,,,,,,
spidergirl-tank-dress,,,,,,,,Small,,,,,,,shopify,1,deny,manual,17.24,22.99,True,,883028008773,,,,,,,,,,,,,,,,,,,,,,
spiders-kiss-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765019033,,,,,,,,,,,,,,,,,,,,,,
spiders-kiss-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765019026,,,,,,,,,,,,,,,,,,,,,,
star-trek-science-women-costume,Woman's Star Trek Science Women Costume Costume,,Rubie's Costume Co.,Costumes,"star, trek, science, women, costume, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,44.99,59.99,True,,883028906659,,,,,,,,,,,,,,,,,,,,,,
statue-of-liberty-adult,Woman's Statue Of Liberty Adult Costume,,Rubie's Costume Co.,Costumes,"statue, of, liberty, adult, costumes, ",,,Std,,,,,,,shopify,1,deny,manual,22.4925,29.99,True,,82686163590,,,,,,,,,,,,,,,,,,,,,,
stitch-witch-m/l,Woman's Stitch Witch M/L Costume,,Fun World,Costumes,"stitch, witch, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,23168251350,,,,,,,,,,,,,,,,,,,,,,
storybook-beauty-m/l,Woman's Storybook Beauty M/L Costume,,Leg Avenue Inc.,Costumes,"storybook, beauty, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718407593,,,,,,,,,,,,,,,,,,,,,,
storybook-beauty-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718407586,,,,,,,,,,,,,,,,,,,,,,
storybook-beauty,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718407579,,,,,,,,,,,,,,,,,,,,,,
sugar-&-spice-m/l,Woman's Sugar & Spice M/L Costume,,Leg Avenue Inc.,Costumes,"sugar, &, spice, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718460642,,,,,,,,,,,,,,,,,,,,,,
sugar-&-spice-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718460635,,,,,,,,,,,,,,,,,,,,,,
sugar-&-spice,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718460628,,,,,,,,,,,,,,,,,,,,,,
sultry-scarecrow,Woman's Sultry Scarecrow Costume,,Amscan,Costumes,"sultry, scarecrow, costumes, ",,,Xl,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,809801753890,,,,,,,,,,,,,,,,,,,,,,
sultry-scarecrow,,,,,,,,Large,,,,,,,shopify,3,deny,manual,44.9925,59.99,True,,809801734370,,,,,,,,,,,,,,,,,,,,,,
sultry-scarecrow,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,809801734288,,,,,,,,,,,,,,,,,,,,,,
sultry-swat-officer-xx,,,,,,,,XX,,,,,,,shopify,2,deny,manual,37.4925,49.99,True,,714718461052,,,,,,,,,,,,,,,,,,,,,,
sultry-swat-officer-xx,,,,,,,,XX,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718461069,,,,,,,,,,,,,,,,,,,,,,
supergirl-adult,Woman's Supergirl Adult Costume,,Rubie's Costume Co.,Costumes,"supergirl, lg, adult, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,82688884417,,,,,,,,,,,,,,,,,,,,,,
supergirl-adult,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,883028844166,,,,,,,,,,,,,,,,,,,,,,
supergirl-adult,,,,,,,,Small,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,883028844159,,,,,,,,,,,,,,,,,,,,,,
supergirl-tank-dress,,,,,,,,Large,,,,,,,shopify,0,deny,manual,17.2425,22.99,True,,883028754977,,,,,,,,,,,,,,,,,,,,,,
supergirl-tank-dress,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,17.2425,22.99,True,,883028754960,,,,,,,,,,,,,,,,,,,,,,
supergirl-tank-dress,,,,,,,,Small,,,,,,,shopify,1,deny,manual,17.2425,22.99,True,,883028754953,,,,,,,,,,,,,,,,,,,,,,
supergirl-adult,,,,,,,,Xs,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,883028844142,,,,,,,,,,,,,,,,,,,,,,
swat-officer-m/l,Woman's Swat Officer M/L Costume,,Leg Avenue Inc.,Costumes,"swat, officer, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718438047,,,,,,,,,,,,,,,,,,,,,,
swat-officer-s/m,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,37.4925,49.99,True,,714718438030,,,,,,,,,,,,,,,,,,,,,,
swat-officer,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718438023,,,,,,,,,,,,,,,,,,,,,,
sweet-trixie-m/l,Woman's Sweet Trixie M/L Costume,,Forum Novelties Inc,Costumes,"sweet, trixie, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773731563,,,,,,,,,,,,,,,,,,,,,,
sweet-trixie-xs-s,,,,,,,,Xs-S,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773731556,,,,,,,,,,,,,,,,,,,,,,
tickles-the-clown,Woman's Tickles The Clown Costume,,Forum Novelties Inc,Costumes,"tickles, the, clown, costumes, ",,,Std,,,,,,,shopify,4,deny,manual,29.9925,39.99,True,,721773680410,,,,,,,,,,,,,,,,,,,,,,
tinkerbell-adult,Woman's Tinkerbell Adult Costume,,Disguise Inc.,Costumes,"tinkerbell, lg, adult, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,32692649892,,,,,,,,,,,,,,,,,,,,,,
tootsie-roll-adult,Woman's Tootsie Roll Adult Costume,,Rasta Imposta,Costumes,"tootsie, roll, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,26.2425,34.99,True,,791249399405,,,,,,,,,,,,,,,,,,,,,,
trans-temptress-m/l,Woman's Trans Temptress M/L Costume,,Leg Avenue Inc.,Costumes,"trans, temptress, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718425320,,,,,,,,,,,,,,,,,,,,,,
trans-temptress-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718425313,,,,,,,,,,,,,,,,,,,,,,
transformers-bustier,Woman's Transformers Bustier Costume,,Disguise Inc.,Costumes,"transformers, bustier, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,14.99,29.99,True,,39897598147,,,,,,,,,,,,,,,,,,,,,,
tribal-goddess-m/l,Woman's Tribal Goddess M/L Costume,,Leg Avenue Inc.,Costumes,"tribal, goddess, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718435459,,,,,,,,,,,,,,,,,,,,,,
tribal-goddess-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718435442,,,,,,,,,,,,,,,,,,,,,,
tutu-lulu-clown,Woman's Tutu Lulu Clown Costume,,Forum Novelties Inc,Costumes,"tutu, lulu, clown, costumes, ",,,Std,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,721773683862,,,,,,,,,,,,,,,,,,,,,,
twister-adult,,,,,,,,Std,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,39897168319,,,,,,,,,,,,,,,,,,,,,,
tye-dye-skirt,,,,,,,,Std,,,,,,,shopify,1,deny,manual,7.4925,9.99,True,,721773619311,,,,,,,,,,,,,,,,,,,,,,
uhura-adult,Woman's Uhura Adult Costume,,Rubie's Costume Co.,Costumes,"uhura, med, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,883028912469,,,,,,,,,,,,,,,,,,,,,,
uhura-adult,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,883028912452,,,,,,,,,,,,,,,,,,,,,,
urban-leopard-std,Woman's Urban Leopard Std Costume,,Rubie's Costume Co.,Costumes,"urban, leopard, std, costumes, ",,,Std,,,,,,,shopify,1,deny,manual,29.9925,39.99,True,,883028075904,,,,,,,,,,,,,,,,,,,,,,
urban-zebra-std,,,,,,,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,883028076000,,,,,,,,,,,,,,,,,,,,,,
vampiress-xl,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,41.2425,54.99,True,,721773669729,,,,,,,,,,,,,,,,,,,,,,
venus-goddess-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765010207,,,,,,,,,,,,,,,,,,,,,,
venus-goddess-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765010191,,,,,,,,,,,,,,,,,,,,,,
victorian-lady-adult,Woman's Victorian Lady Adult Costume,,Forum Novelties Inc,Costumes,"victorian, lady, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,721773662638,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,Woman's Warrior Princess Costume,,Amscan,Costumes,"warrior, princess, costumes, ",,,Large ,,,,,,,shopify,6,deny,manual,48.7425,64.99,True,,809801723855,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,Large,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718391922,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718391915,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,Small,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714718391908,,,,,,,,,,,,,,,,,,,,,,
white-petticoat-dress,Woman's White Petticoat Dress Costume,,Forum Novelties Inc,Costumes,"white, petticoat, dress, costumes, ",,,White,,,,,,,shopify,2,deny,manual,18.7425,24.99,True,,721773663499,,,,,,,,,,,,,,,,,,,,,,
wicked-witch-adult,Woman's Wicked Witch Adult Costume,,Amscan,Costumes,"wicked, witch, adult, costumes, ",,,Wicked Witch,,,,,,,shopify,0,deny,manual,11.2425,14.99,True,,809801702980,,,,,,,,,,,,,,,,,,,,,,
wicked-witch-std-adult,,,,,,,,Std,,,,,,,shopify,3,deny,manual,14.9925,19.99,True,,721773235221,,,,,,,,,,,,,,,,,,,,,,
wicked-wolfie-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,71765051057,,,,,,,,,,,,,,,,,,,,,,
wicked-wolfie-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,71765051040,,,,,,,,,,,,,,,,,,,,,,
widow-maker-adult,Woman's Widow Maker Adult Costume,,Forum Novelties Inc,Costumes,"widow, maker, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,721773623110,,,,,,,,,,,,,,,,,,,,,,
wild'n-witchy-dress,Woman's Wild'n Witchy Dress Costume,,Forum Novelties Inc,Costumes,"wild'n, witchy, dress, costumes, ",,,Dress,,,,,,,shopify,4,deny,manual,9.7425,12.99,True,,721773648335,,,,,,,,,,,,,,,,,,,,,,
wind-me-up-dolly,Woman's Wind-Me-Up-Dolly Costume,,Leg Avenue Inc.,Costumes,"wind-me-up-dolly, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,35.24,46.99,True,,714718505695,,,,,,,,,,,,,,,,,,,,,,
wind-me-up-dolly,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,35.24,46.99,True,,714718505688,,,,,,,,,,,,,,,,,,,,,,
wind-me-up-dolly,,,,,,,,Small,,,,,,,shopify,1,deny,manual,35.24,46.99,True,,714718505671,,,,,,,,,,,,,,,,,,,,,,
witch-adult,Woman's Witch Adult Costume,,Rubie's Costume Co.,Costumes,"witch, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,14.9925,19.99,True,,82686150286,,,,,,,,,,,,,,,,,,,,,,
witch-dress-o/s,,,,,,,,Std,,,,,,,shopify,0,deny,manual,14.99,19.99,True,,809801718547,,,,,,,,,,,,,,,,,,,,,,
wonder-woman-tank-dress,Woman's Wonder Woman Tank Dress Costume,,Rubie's Costume Co.,Costumes,"wonder, woman, lg, tank, dress, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,17.2425,22.99,True,,883028755172,,,,,,,,,,,,,,,,,,,,,,
wonder-woman-adult,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,883028843961,,,,,,,,,,,,,,,,,,,,,,
wonder-woman-tank-dress,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,17.2425,22.99,True,,883028755165,,,,,,,,,,,,,,,,,,,,,,
wonder-woman-adult,,,,,,,,Small,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,883028843954,,,,,,,,,,,,,,,,,,,,,,
wonder-woman-tank-dress,,,,,,,,Small,,,,,,,shopify,1,deny,manual,17.2425,22.99,True,,883028755158,,,,,,,,,,,,,,,,,,,,,,
wonder-woman-tank-teen,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,17.2425,22.99,True,,883028790968,,,,,,,,,,,,,,,,,,,,,,
wonder-woman,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,883028843947,,,,,,,,,,,,,,,,,,,,,,
zombie-bride-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773639418,,,,,,,,,,,,,,,,,,,,,,
pretty-pumpkin,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,809801723022,,,,,,,,,,,,,,,,,,,,,,
's-poodle-babe-full-adult,Women Full 's 's Poodle Babe Full Adult Costume,,Rubie's Costume Co.,Costumes,"50's, poodle, babe, full, adult, costumes, ",,,Full Adult,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,82686173995,,,,,,,,,,,,,,,,,,,,,,
batgirl-full-adult,,,,,,,,Full Adult,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,82686174411,,,,,,,,,,,,,,,,,,,,,,
cavewoman-full-size,Women Full 's Cavewoman Full Size Costume,,Rubie's Costume Co.,Costumes,"cavewoman, full, size, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,28.4925,37.99,True,,82686176996,,,,,,,,,,,,,,,,,,,,,,
charmed-witch-full-size,Women Full 's Charmed Witch Full Size Costume,,Forum Novelties Inc,Costumes,"charmed, witch, full, size, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773633584,,,,,,,,,,,,,,,,,,,,,,
classic-witch-full-size,,,,,,,,Full Size,,,,,,,shopify,0,deny,manual,26.2425,34.99,True,,721773584220,,,,,,,,,,,,,,,,,,,,,,
countess-vampiretta-plus,Women Full 's Countess Vampiretta Plus Costume,,Amscan,Costumes,"countess, vampiretta, plus, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,809801712910,,,,,,,,,,,,,,,,,,,,,,
feeling-groovy-full-size,,,,,,,,Full Size,,,,,,,shopify,0,deny,manual,28.4925,37.99,True,,71765013475,,,,,,,,,,,,,,,,,,,,,,
giggles-clown-full-size,Women Full 's Giggles Clown Full Size Costume,,Forum Novelties Inc,Costumes,"giggles, clown, full, size, costumes, ",,,Full Size,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773618741,,,,,,,,,,,,,,,,,,,,,,
greek-goddess-full-size,,,,,,,,Full Size,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,23168057785,,,,,,,,,,,,,,,,,,,,,,
hottie-police-full-size,Women Full 's Hottie Police Full Size Costume,,Forum Novelties Inc,Costumes,"hottie, police, full, size, costumes, ",,,Full Size,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773618673,,,,,,,,,,,,,,,,,,,,,,
pirate-lady-full-size,,,,,,,,Pirate Lady,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,721773669699,,,,,,,,,,,,,,,,,,,,,,
pirate-woman-full-size,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,26.2425,34.99,True,,721773583667,,,,,,,,,,,,,,,,,,,,,,
pirates-pleasure-full-size,,,,,,,,Full Size,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773618680,,,,,,,,,,,,,,,,,,,,,,
riding-hood-plus-size,,,,,,,,Plus Size,,RED,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773618758,,,,,,,,,,,,,,,,,,,,,,
royal-lady-pirate-plus-size,,,,,,,,Pirate,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,23168057075,,,,,,,,,,,,,,,,,,,,,,
sassy-maid-plus-size,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,37.49,49.99,True,,809801724722,,,,,,,,,,,,,,,,,,,,,,
sister-woman-plus,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,17.2425,22.99,True,,809801702720,,,,,,,,,,,,,,,,,,,,,,
snow-white-delux,,,,,,,,18-20,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,39897444789,,,,,,,,,,,,,,,,,,,,,,
supergirl-full-adult,,,,,,,,Full Adult,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,82686174794,,,,,,,,,,,,,,,,,,,,,,
vamptessa-plus-size,Women Full 's Vamptessa Plus Size Costume,,Fun World,Costumes,"vamptessa, plus, size, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,23168057266,,,,,,,,,,,,,,,,,,,,,,
